sim_id,t_s,Vout,Vdd,tempC,Cload_fF,VinA,VinB,Rn_ohm,Rp_ohm,tau_f_s,tau_r_s,n_steps,dt_s,dVout_dt,gate_NAND2,gate_NOR2,process_SS,process_TT
0,0.0,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1e-09,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,3.2e-08,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,6.300000000000002e-08,0.9,0.9,60.0,100.0,0.4004684937731875,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,6.4e-08,3.4095130284739206e-05,0.9,60.0,100.0,0.5847818959887212,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-899965904.8697311,False,False,False,False
0,9.5e-08,2.914993196637128e-142,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-7.694337777822582e-129,False,False,False,False
0,1.2600000000000004e-07,2.492199110396949e-279,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-6.578341859280234e-266,False,False,False,False
0,1.3200000000000004e-07,0.8989848215127086,0.9,60.0,100.0,0.4106835214920712,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,898984821.5126649,False,False,False,False
0,1.58e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.89e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,2.2e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,2.51e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,2.82e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,3.13e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,3.44e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,3.4800000000000005e-07,3.4095130284739206e-05,0.9,60.0,100.0,0.5249014123066927,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-899965904.8696953,False,False,False,False
0,3.7600000000000003e-07,5.3615209936589496e-129,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-1.415212686454e-115,False,False,False,False
0,4.0700000000000003e-07,4.583879600863262e-266,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-1.2099485522826876e-252,False,False,False,False
0,4.1700000000000004e-07,0.8989848215127086,0.9,60.0,100.0,0.2530063449254146,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,898984821.5126886,False,False,False,False
0,4.390000000000001e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,4.700000000000001e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,5.01e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,5.32e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,5.63e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,5.94e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,6.25e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,6.32e-07,3.4095130284739206e-05,0.9,60.0,100.0,0.4650209286246445,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-899965904.869743,False,False,False,False
0,6.57e-07,9.86139775507403e-116,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-2.602988074777625e-102,False,False,False,False
0,6.88e-07,8.431088875519234e-253,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-2.2254475831398632e-239,False,False,False,False
0,7.01e-07,0.8989848215127086,0.9,60.0,100.0,0.3288848641284301,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,898984821.5127363,False,False,False,False
0,7.200000000000001e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,7.510000000000001e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,7.820000000000001e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,8.130000000000001e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,8.440000000000001e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,8.750000000000001e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,9.06e-07,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,9.17e-07,3.4095130284739206e-05,0.9,60.0,100.0,0.58945384715814,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-899965904.869743,False,False,False,False
0,9.38e-07,4.787834134955027e-98,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-1.263783843510728e-84,False,False,False,False
0,9.69e-07,4.093400967675583e-235,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-1.0804831291467419e-221,False,False,False,False
0,9.85e-07,0.8989848215127086,0.9,60.0,100.0,0.4047633833314208,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,898984821.5126411,False,False,False,False
0,1.001e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.032e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.063e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.094e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.125e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.156e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.187e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.201e-06,3.4095130284739206e-05,0.9,60.0,100.0,0.529573363476092,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-899965904.8698382,False,False,False,False
0,1.219e-06,8.806220631414208e-85,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-2.3244663542406314e-71,False,False,False,False
0,1.25e-06,7.528955899108437e-222,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-1.987322984797724e-208,False,False,False,False
0,1.27e-06,0.8989848215127086,0.9,60.0,100.0,0.2470862067647642,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,898984821.5128314,False,False,False,False
0,1.2820000000000002e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.3130000000000002e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.3440000000000002e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.3750000000000002e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.4060000000000002e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.4370000000000002e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.4680000000000002e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.4850000000000002e-06,3.4095130284739206e-05,0.9,60.0,100.0,0.4696928797940829,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-899965904.8694571,False,False,False,False
0,1.5e-06,1.619720308251882e-71,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-4.275370238143867e-58,False,False,False,False
0,1.531e-06,1.3847941449725882e-208,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-3.655265445025028e-195,False,False,False,False
0,1.554e-06,0.8989848215127086,0.9,60.0,100.0,0.3229647259677797,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,898984821.5126411,False,False,False,False
0,1.563e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.594e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.625e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.656e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.687e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.718e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.749e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.7700000000000002e-06,3.4095130284739206e-05,0.9,60.0,100.0,0.5941257983275783,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-899965904.8694571,False,False,False,False
0,1.7810000000000002e-06,7.86394826934779e-54,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-2.075746671428562e-40,False,False,False,False
0,1.812e-06,6.723351843071448e-191,0.9,60.0,100.0,0.9,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,-1.7746779011145499e-177,False,False,False,False
0,1.838e-06,0.8989848215127086,0.9,60.0,100.0,0.3988432451707457,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,898984821.5126411,False,False,False,False
0,1.844e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.875e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.906e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.9370000000000003e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.968e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
0,1.9990000000000003e-06,0.9,0.9,60.0,100.0,0.0,0.0,982.2222222222224,1473.3333333333337,9.822222222222224e-11,1.4733333333333334e-10,2000,1e-09,0.0,False,False,False,False
1,0.0,1.1,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1e-09,1.2791866732531076e-06,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,-1099998720.8133268,False,True,False,True
1,2e-09,1.487562313615953e-12,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,-1279.185185690794,False,True,False,True
1,3.0000000000000004e-08,1.0177237683573905e-178,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,-8.75161434005339e-164,False,True,False,True
1,5.8e-08,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,8.6e-08,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.14e-07,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.42e-07,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.6200000000000002e-07,1.0998783570774304,1.1,-40.0,100.0,0.2911651479758807,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,1099878357.077406,False,True,False,True
1,1.71e-07,1.1,1.1,-40.0,100.0,0.0,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.9900000000000002e-07,1.1,1.1,-40.0,100.0,0.0,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,2.27e-07,1.1,1.1,-40.0,100.0,0.0,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,2.55e-07,1.1,1.1,-40.0,100.0,0.0,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,2.830000000000001e-07,1.1,1.1,-40.0,100.0,0.0,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,2.9300000000000004e-07,1.2791866732531076e-06,1.1,-40.0,100.0,0.8839703184140015,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,-1099998720.8133025,False,True,False,True
1,3.1200000000000004e-07,2.2501812763450447e-119,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,-1.934976792124045e-104,False,True,False,True
1,3.400000000000001e-07,1.5394736385876792e-285,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,-1.3238247931522176e-270,False,True,False,True
1,3.68e-07,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,3.96e-07,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,4.2400000000000004e-07,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,4.52e-07,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,4.800000000000001e-07,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,5.08e-07,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,5.36e-07,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,5.64e-07,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,5.92e-07,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,6.2e-07,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,6.480000000000001e-07,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,6.77e-07,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,7.05e-07,0.0,1.1,-40.0,100.0,0.0,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,7.33e-07,0.0,1.1,-40.0,100.0,0.0,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,7.410000000000001e-07,1.0998783570774304,1.1,-40.0,100.0,0.0,0.413942138985142,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,1099878357.0773478,False,True,False,True
1,7.620000000000001e-07,1.1,1.1,-40.0,100.0,0.0,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,7.900000000000001e-07,1.1,1.1,-40.0,100.0,0.0,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,8.140000000000001e-07,1.2791866732531076e-06,1.1,-40.0,100.0,0.6590551135837471,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,-1099998720.8133607,False,True,False,True
1,8.19e-07,2.7204461368850293e-36,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,-2.3393671408343293e-21,False,True,False,True
1,8.47e-07,1.8612078759919787e-202,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,-1.6004906286231983e-187,False,True,False,True
1,8.750000000000001e-07,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,9.03e-07,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,9.31e-07,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,9.59e-07,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,9.87e-07,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.015e-06,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.043e-06,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.071e-06,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.099e-06,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.127e-06,0.0,1.1,-40.0,100.0,1.1,0.0,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.1550000000000002e-06,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.1830000000000002e-06,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.211e-06,0.0,1.1,-40.0,100.0,0.0,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.239e-06,0.0,1.1,-40.0,100.0,0.0,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.267e-06,0.0,1.1,-40.0,100.0,0.0,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.295e-06,0.0,1.1,-40.0,100.0,0.0,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.323e-06,0.0,1.1,-40.0,100.0,0.0,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.352e-06,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.38e-06,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.408e-06,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.436e-06,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.464e-06,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
1,1.492e-06,0.0,1.1,-40.0,100.0,1.1,1.1,731.8181818181816,1097.7272727272727,7.318181818181817e-11,1.0977272727272728e-10,2000,1e-09,0.0,False,True,False,True
