sim_id,t_s,Vout,Vdd,tempC,Cload_fF,VinA,VinB,Rn_ohm,Rp_ohm,tau_f_s,tau_r_s,n_steps,dt_s,dVout_dt,tau_f_est,tau_r_est,gate_NAND2,gate_NOR2,process_SS,process_TT
0,-1.579017261180595,0.8598306198291408,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.9487961886205146,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,0.025308657675643283,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,-1.4734401055218829,-1.2067199235414328,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,0.39009150017612254,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,-1.8909782933713,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,-1.361264377634501,0.8574995119025202,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.008515522120557662,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,1.9395065993224943,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,-1.3596147345773337,0.8598279903951201,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.5432530847217517,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,0.027467827198729387,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,-1.0049414772863474,-1.2067199235414328,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,0.25299210816176687,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,-1.8909782933712238,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,-0.8911161063417985,0.8574995119025202,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.3695253823050493,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,1.9395065993225449,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,-0.8894664632846311,0.8598279903951201,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.9042629449062431,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,0.027467827198729387,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,-0.5364428490508122,-1.2067199235414328,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,0.11589271614736596,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,-1.8909782933713253,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,-0.4226174781062631,0.8574995119025202,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.19579767988829025,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,1.9395065993226466,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,-0.42096783504909574,0.8598279903951201,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.7305352424894842,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,0.027467827198729387,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,-0.06629457775810957,-1.2067199235414328,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,0.40078816836352904,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,-1.8909782933713253,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,0.04588115012927235,0.8574995119025202,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.022069977471588002,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,1.9395065993224434,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,0.047530793186439504,0.8598279903951201,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.5568075400727253,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,0.027467827198729616,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,0.40220405047742586,-1.2067199235414328,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,0.2636887763491287,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,-1.8909782933715278,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,0.5160294214219748,0.8574995119025202,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.38307983765607956,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,1.939506599322849,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,0.5176790644791422,0.8598279903951201,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.9178174002572168,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,0.02746782719872916,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,0.8707026787129615,-1.2067199235414328,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,0.12658938433481748,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,-1.8909782933707167,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,0.9845280496575104,0.8574995119025202,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.20935213523932059,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,1.9395065993224434,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,0.9861776927146776,0.8598279903951201,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.7440896978405711,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,0.027467827198729616,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,1.3408509500056642,-1.2067199235414328,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,0.41148483655098034,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,-1.8909782933707167,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,1.4530266778930456,0.8574995119025202,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.0356244328226749,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,1.9395065993224434,-1.3169587492956536,-1.3169587492956534,False,False,False,False
0,1.4546763209502132,0.8598279903951201,-0.4002913238693729,0.30528134882522323,-1.4140904429311798,-0.5703619954239255,-0.674236619178468,-0.5665741811608855,-0.5665741811608855,-1.3169587492956534,-1.3169587492956536,0.0,-2.0679515313825692e-25,0.02746782719872916,-1.3169587492956536,-1.3169587492956534,False,False,False,False
1,-1.579017261180595,1.319081471931086,1.3532925910814548,-1.3220286140245685,-1.4140904429311798,1.569709373502268,-0.674236619178468,-1.466704525416786,-1.4667045254167856,-1.36574722076011,-1.3657472207601098,0.0,-2.0679515313825692e-25,0.025308657675643283,-1.3657472207601102,-1.3657472207601098,False,True,False,True
1,-1.5773676181234277,-1.2067952772917634,1.3532925910814548,-1.3220286140245685,-1.4140904429311798,1.569709373502268,-0.674236619178468,-1.466704525416786,-1.4667045254167856,-1.36574722076011,-1.3657472207601098,0.0,-2.0679515313825692e-25,-2.3169058456260405,-1.3657472207601102,-1.3657472207601098,False,True,False,True
1,-1.3117750859194799,1.3188021488518744,1.3532925910814548,-1.3220286140245685,-1.4140904429311798,-0.2821588752809158,-0.674236619178468,-1.466704525416786,-1.4667045254167856,-1.36574722076011,-1.3657472207601098,0.0,-2.0679515313825692e-25,2.3672668718720664,-1.3657472207601102,-1.3657472207601098,False,True,False,True
1,-1.0956718454305534,-1.2067952772917634,1.3532925910814548,-1.3220286140245685,-1.4140904429311798,1.0750985056314035,-0.674236619178468,-1.466704525416786,-1.4667045254167856,-1.36574722076011,-1.3657472207601098,0.0,-2.0679515313825692e-25,-2.3169058456259886,-1.3657472207601102,-1.3657472207601098,False,True,False,True
1,-0.3566317558195679,1.3188021488518744,1.3532925910814548,-1.3220286140245685,-1.4140904429311798,-0.9487961886205146,0.2998067942601559,-1.466704525416786,-1.4667045254167856,-1.36574722076011,-1.3657472207601098,0.0,-2.0679515313825692e-25,2.3672668718719425,-1.3657472207601102,-1.3657472207601098,False,True,False,True
1,-0.23620781264634935,-1.2067952772917634,1.3532925910814548,-1.3220286140245685,-1.4140904429311798,0.5601437834759666,-0.674236619178468,-1.466704525416786,-1.4667045254167856,-1.36574722076011,-1.3657472207601098,0.0,-2.0679515313825692e-25,-2.3169058456261125,-1.3657472207601102,-1.3657472207601098,False,True,False,True
1,1.269916298547467,1.3188021488518744,1.3532925910814548,-1.3220286140245685,-1.4140904429311798,-0.2709651475966807,-0.674236619178468,-1.466704525416786,-1.4667045254167856,-1.36574722076011,-1.3657472207601098,0.0,-2.0679515313825692e-25,2.3672668718719425,-1.3657472207601102,-1.3657472207601098,False,True,False,True
1,1.4860195390363933,-1.2067952772917634,1.3532925910814548,-1.3220286140245685,-1.4140904429311798,1.0609836608417116,-0.674236619178468,-1.466704525416786,-1.4667045254167856,-1.36574722076011,-1.3657472207601098,0.0,-2.0679515313825692e-25,-2.316905845625864,-1.3657472207601102,-1.3657472207601098,False,True,False,True
2,-1.579017261180595,0.8598306198291408,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,1.1117992712981257,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,0.025308657675643283,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,-1.5773676181234277,-1.2067982146296117,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,1.1117992712981257,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,-1.8910508917362767,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,-1.3497168762343295,0.8598306198291408,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,-0.7560916593884961,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,1.9416682070876223,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,-1.2243440038896087,-1.2067982146296117,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,1.1117992712981257,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,-1.8910508917362854,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,-0.9818464744860042,0.8598306198291408,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,-0.41907350883000044,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,1.9416682070875209,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,-0.8564736021412834,-1.2067982146296117,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,0.8451635894073727,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,-1.8910508917362345,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,-0.613976072737679,0.8598306198291408,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,-0.08205535827150487,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,1.9416682070876223,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,-0.4886032003929583,-1.2067982146296117,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,0.12010233004394597,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,-1.8910508917363356,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,-0.24445602793218632,0.8598306198291408,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,-0.5894532819343271,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,1.9416682070876223,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,-0.11908315558746543,-1.2067982146296117,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,1.1117992712981257,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,-1.891050891736133,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,0.12341437381613901,0.8598306198291408,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,-0.2524351313757423,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,1.9416682070878255,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,0.24878724616085973,-1.2067982146296117,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,0.48665758130354025,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,-1.8910508917365385,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,0.4929344186216315,0.8598306198291408,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,-0.7598330550386538,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,1.9416682070878255,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,0.6183072909663522,-1.2067982146296117,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,1.1117992712981257,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,-1.8910508917365385,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,0.8608048203699572,0.8598306198291408,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,-0.42281490448015835,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,1.9416682070874194,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,0.9861776927146776,-1.2067982146296117,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,0.8532128325635192,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,-1.8910508917365385,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,1.2286752221182826,0.8598306198291408,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,-0.08579675392166279,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,1.9416682070874194,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,1.3540480944630033,-1.2067982146296117,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,0.12815157320009257,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,-1.891050891736133,-1.4878974938505882,-1.4878974938505882,False,False,False,False
2,1.5981952669237753,0.8598306198291408,-0.4002913238693729,0.7121088395376712,-1.6345913690039588,-0.5931946775845743,-0.674236619178468,-0.326926731701873,-0.3269267317018724,-1.487897493850588,-1.4878974938505878,0.0,-2.0679515313825692e-25,1.9416682070874194,-1.4878974938505882,-1.4878974938505882,False,False,False,False
3,-1.579017261180595,1.0894560458801132,0.4765006336060405,-1.3220286140245685,-0.9240883849916711,1.3407543224001965,-0.674236619178468,-1.2036369843060963,-1.2036369843060963,-1.0377977676548378,-1.0377977676548376,0.0,-2.0679515313825692e-25,0.025308657675643283,-1.037797767654838,-1.0377977676548378,False,True,False,True
3,-1.5773676181234277,-1.1702640535650481,0.4765006336060405,-1.3220286140245685,-0.9240883849916711,1.3407543224001965,-0.674236619178468,-1.2036369843060963,-1.2036369843060963,-1.0377977676548378,-1.0377977676548376,0.0,-2.0679515313825692e-25,-2.070102051477616,-1.037797767654838,-1.0377977676548378,False,True,False,True
3,-1.5757179750662604,-1.2062169441023682,0.4765006336060405,-1.3220286140245685,-0.9240883849916711,1.3407543224001965,-0.674236619178468,-1.2036369843060963,-1.2036369843060963,-1.0377977676548378,-1.0377977676548376,0.0,-2.0679515313825692e-25,-0.008030016382003619,-1.037797767654838,-1.0377977676548378,False,True,False,True
